"","location","year","season","tmax_avg","location","season","tmin_avg","location","lat","long","alt","bloom_date","bloom_doy"
"187","washingtondc",1962,"Winter",68.4111111111111,"washingtondc","Spring",76.4130434782609,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"188","washingtondc",1962,"Winter",68.4111111111111,"washingtondc","Summer",181.891304347826,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"189","washingtondc",1962,"Winter",68.4111111111111,"washingtondc","Fall",85.043956043956,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"190","washingtondc",1962,"Spring",199.717391304348,"washingtondc","Winter",-23.6555555555556,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"191","washingtondc",1962,"Spring",199.717391304348,"washingtondc","Spring",76.4130434782609,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"192","washingtondc",1962,"Spring",199.717391304348,"washingtondc","Summer",181.891304347826,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"193","washingtondc",1962,"Spring",199.717391304348,"washingtondc","Fall",85.043956043956,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"194","washingtondc",1962,"Summer",302.445652173913,"washingtondc","Winter",-23.6555555555556,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"195","washingtondc",1962,"Summer",302.445652173913,"washingtondc","Spring",76.4130434782609,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"196","washingtondc",1962,"Summer",302.445652173913,"washingtondc","Summer",181.891304347826,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"197","washingtondc",1962,"Summer",302.445652173913,"washingtondc","Fall",85.043956043956,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"198","washingtondc",1962,"Fall",198.637362637363,"washingtondc","Winter",-23.6555555555556,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"199","washingtondc",1962,"Fall",198.637362637363,"washingtondc","Spring",76.4130434782609,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"200","washingtondc",1962,"Fall",198.637362637363,"washingtondc","Summer",181.891304347826,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"201","washingtondc",1962,"Fall",198.637362637363,"washingtondc","Fall",85.043956043956,"washingtondc",38.8853496,-77.0386278,0,"1962-04-07",97
"202","washingtondc",1963,"Winter",56.2333333333333,"washingtondc","Winter",-49.7666666666667,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"203","washingtondc",1963,"Winter",56.2333333333333,"washingtondc","Spring",70.7934782608696,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"204","washingtondc",1963,"Winter",56.2333333333333,"washingtondc","Summer",178.967391304348,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"205","washingtondc",1963,"Winter",56.2333333333333,"washingtondc","Fall",89.5824175824176,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"206","washingtondc",1963,"Spring",210.260869565217,"washingtondc","Winter",-49.7666666666667,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"207","washingtondc",1963,"Spring",210.260869565217,"washingtondc","Spring",70.7934782608696,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"208","washingtondc",1963,"Spring",210.260869565217,"washingtondc","Summer",178.967391304348,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"209","washingtondc",1963,"Spring",210.260869565217,"washingtondc","Fall",89.5824175824176,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"210","washingtondc",1963,"Summer",307.445652173913,"washingtondc","Winter",-49.7666666666667,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"211","washingtondc",1963,"Summer",307.445652173913,"washingtondc","Spring",70.7934782608696,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"212","washingtondc",1963,"Summer",307.445652173913,"washingtondc","Summer",178.967391304348,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"213","washingtondc",1963,"Summer",307.445652173913,"washingtondc","Fall",89.5824175824176,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"214","washingtondc",1963,"Fall",219.318681318681,"washingtondc","Winter",-49.7666666666667,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"215","washingtondc",1963,"Fall",219.318681318681,"washingtondc","Spring",70.7934782608696,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"216","washingtondc",1963,"Fall",219.318681318681,"washingtondc","Summer",178.967391304348,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"217","washingtondc",1963,"Fall",219.318681318681,"washingtondc","Fall",89.5824175824176,"washingtondc",38.8853496,-77.0386278,0,"1963-04-03",93
"218","washingtondc",1964,"Winter",68.2857142857143,"washingtondc","Winter",-34.2417582417582,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"219","washingtondc",1964,"Winter",68.2857142857143,"washingtondc","Spring",71.7391304347826,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"220","washingtondc",1964,"Winter",68.2857142857143,"washingtondc","Summer",182.228260869565,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"221","washingtondc",1964,"Winter",68.2857142857143,"washingtondc","Fall",78.8681318681319,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"222","washingtondc",1964,"Spring",201.945652173913,"washingtondc","Winter",-34.2417582417582,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"223","washingtondc",1964,"Spring",201.945652173913,"washingtondc","Spring",71.7391304347826,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"224","washingtondc",1964,"Spring",201.945652173913,"washingtondc","Summer",182.228260869565,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"225","washingtondc",1964,"Spring",201.945652173913,"washingtondc","Fall",78.8681318681319,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"226","washingtondc",1964,"Summer",309.576086956522,"washingtondc","Winter",-34.2417582417582,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"227","washingtondc",1964,"Summer",309.576086956522,"washingtondc","Spring",71.7391304347826,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"228","washingtondc",1964,"Summer",309.576086956522,"washingtondc","Summer",182.228260869565,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"229","washingtondc",1964,"Summer",309.576086956522,"washingtondc","Fall",78.8681318681319,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"230","washingtondc",1964,"Fall",214.714285714286,"washingtondc","Winter",-34.2417582417582,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"231","washingtondc",1964,"Fall",214.714285714286,"washingtondc","Spring",71.7391304347826,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"232","washingtondc",1964,"Fall",214.714285714286,"washingtondc","Summer",182.228260869565,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"233","washingtondc",1964,"Fall",214.714285714286,"washingtondc","Fall",78.8681318681319,"washingtondc",38.8853496,-77.0386278,0,"1964-04-11",102
"234","washingtondc",1965,"Winter",87.9,"washingtondc","Winter",-21.7444444444444,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"235","washingtondc",1965,"Winter",87.9,"washingtondc","Spring",65.9565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"236","washingtondc",1965,"Winter",87.9,"washingtondc","Summer",175.565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"237","washingtondc",1965,"Winter",87.9,"washingtondc","Fall",84.1758241758242,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"238","washingtondc",1965,"Spring",195.380434782609,"washingtondc","Winter",-21.7444444444444,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"239","washingtondc",1965,"Spring",195.380434782609,"washingtondc","Spring",65.9565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"240","washingtondc",1965,"Spring",195.380434782609,"washingtondc","Summer",175.565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"241","washingtondc",1965,"Spring",195.380434782609,"washingtondc","Fall",84.1758241758242,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"242","washingtondc",1965,"Summer",301.326086956522,"washingtondc","Winter",-21.7444444444444,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"243","washingtondc",1965,"Summer",301.326086956522,"washingtondc","Spring",65.9565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"244","washingtondc",1965,"Summer",301.326086956522,"washingtondc","Summer",175.565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"245","washingtondc",1965,"Summer",301.326086956522,"washingtondc","Fall",84.1758241758242,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"246","washingtondc",1965,"Fall",211.648351648352,"washingtondc","Winter",-21.7444444444444,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"247","washingtondc",1965,"Fall",211.648351648352,"washingtondc","Spring",65.9565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"248","washingtondc",1965,"Fall",211.648351648352,"washingtondc","Summer",175.565217391304,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"249","washingtondc",1965,"Fall",211.648351648352,"washingtondc","Fall",84.1758241758242,"washingtondc",38.8853496,-77.0386278,0,"1965-04-15",105
"250","washingtondc",1966,"Winter",73.4831460674157,"washingtondc","Winter",-22.0898876404494,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"251","washingtondc",1966,"Winter",73.4831460674157,"washingtondc","Spring",59.1739130434783,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"252","washingtondc",1966,"Winter",73.4831460674157,"washingtondc","Summer",184.119565217391,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"253","washingtondc",1966,"Winter",73.4831460674157,"washingtondc","Fall",75.3406593406593,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"254","washingtondc",1966,"Spring",191.967391304348,"washingtondc","Winter",-22.0898876404494,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"255","washingtondc",1966,"Spring",191.967391304348,"washingtondc","Spring",59.1739130434783,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"256","washingtondc",1966,"Spring",191.967391304348,"washingtondc","Summer",184.119565217391,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"257","washingtondc",1966,"Spring",191.967391304348,"washingtondc","Fall",75.3406593406593,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"258","washingtondc",1966,"Summer",319.95652173913,"washingtondc","Winter",-22.0898876404494,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"259","washingtondc",1966,"Summer",319.95652173913,"washingtondc","Spring",59.1739130434783,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"260","washingtondc",1966,"Summer",319.95652173913,"washingtondc","Summer",184.119565217391,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"261","washingtondc",1966,"Summer",319.95652173913,"washingtondc","Fall",75.3406593406593,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"262","washingtondc",1966,"Fall",201.472527472527,"washingtondc","Winter",-22.0898876404494,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"263","washingtondc",1966,"Fall",201.472527472527,"washingtondc","Spring",59.1739130434783,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"264","washingtondc",1966,"Fall",201.472527472527,"washingtondc","Summer",184.119565217391,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"265","washingtondc",1966,"Fall",201.472527472527,"washingtondc","Fall",75.3406593406593,"washingtondc",38.8853496,-77.0386278,0,"1966-04-05",95
"266","washingtondc",1967,"Winter",83.3555555555556,"washingtondc","Winter",-24.9333333333333,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"267","washingtondc",1967,"Winter",83.3555555555556,"washingtondc","Spring",51.695652173913,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"268","washingtondc",1967,"Winter",83.3555555555556,"washingtondc","Summer",178.75,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"269","washingtondc",1967,"Winter",83.3555555555556,"washingtondc","Fall",68.4285714285714,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"270","washingtondc",1967,"Spring",190,"washingtondc","Winter",-24.9333333333333,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"271","washingtondc",1967,"Spring",190,"washingtondc","Spring",51.695652173913,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"272","washingtondc",1967,"Spring",190,"washingtondc","Summer",178.75,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"273","washingtondc",1967,"Spring",190,"washingtondc","Fall",68.4285714285714,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"274","washingtondc",1967,"Summer",297.467391304348,"washingtondc","Winter",-24.9333333333333,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"275","washingtondc",1967,"Summer",297.467391304348,"washingtondc","Spring",51.695652173913,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"276","washingtondc",1967,"Summer",297.467391304348,"washingtondc","Summer",178.75,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"277","washingtondc",1967,"Summer",297.467391304348,"washingtondc","Fall",68.4285714285714,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"278","washingtondc",1967,"Fall",198.032967032967,"washingtondc","Winter",-24.9333333333333,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"279","washingtondc",1967,"Fall",198.032967032967,"washingtondc","Spring",51.695652173913,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"280","washingtondc",1967,"Fall",198.032967032967,"washingtondc","Summer",178.75,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"281","washingtondc",1967,"Fall",198.032967032967,"washingtondc","Fall",68.4285714285714,"washingtondc",38.8853496,-77.0386278,0,"1967-04-06",96
"282","washingtondc",1968,"Winter",70.6923076923077,"washingtondc","Winter",-34.6373626373626,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"283","washingtondc",1968,"Winter",70.6923076923077,"washingtondc","Spring",62.9673913043478,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"284","washingtondc",1968,"Winter",70.6923076923077,"washingtondc","Summer",185.858695652174,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"285","washingtondc",1968,"Winter",70.6923076923077,"washingtondc","Fall",99.2307692307692,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"286","washingtondc",1968,"Spring",207.271739130435,"washingtondc","Winter",-34.6373626373626,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"287","washingtondc",1968,"Spring",207.271739130435,"washingtondc","Spring",62.9673913043478,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"288","washingtondc",1968,"Spring",207.271739130435,"washingtondc","Summer",185.858695652174,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"289","washingtondc",1968,"Spring",207.271739130435,"washingtondc","Fall",99.2307692307692,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"290","washingtondc",1968,"Summer",310.891304347826,"washingtondc","Winter",-34.6373626373626,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"291","washingtondc",1968,"Summer",310.891304347826,"washingtondc","Spring",62.9673913043478,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"292","washingtondc",1968,"Summer",310.891304347826,"washingtondc","Summer",185.858695652174,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"293","washingtondc",1968,"Summer",310.891304347826,"washingtondc","Fall",99.2307692307692,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"294","washingtondc",1968,"Fall",215.648351648352,"washingtondc","Winter",-34.6373626373626,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"295","washingtondc",1968,"Fall",215.648351648352,"washingtondc","Spring",62.9673913043478,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"296","washingtondc",1968,"Fall",215.648351648352,"washingtondc","Summer",185.858695652174,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"297","washingtondc",1968,"Fall",215.648351648352,"washingtondc","Fall",99.2307692307692,"washingtondc",38.8853496,-77.0386278,0,"1968-03-30",90
"298","washingtondc",1969,"Winter",63.4222222222222,"washingtondc","Winter",-21.3666666666667,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"299","washingtondc",1969,"Winter",63.4222222222222,"washingtondc","Spring",62.3152173913044,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"300","washingtondc",1969,"Winter",63.4222222222222,"washingtondc","Summer",187.391304347826,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"301","washingtondc",1969,"Winter",63.4222222222222,"washingtondc","Fall",80.7032967032967,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"302","washingtondc",1969,"Spring",200.239130434783,"washingtondc","Winter",-21.3666666666667,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"303","washingtondc",1969,"Spring",200.239130434783,"washingtondc","Spring",62.3152173913044,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"304","washingtondc",1969,"Spring",200.239130434783,"washingtondc","Summer",187.391304347826,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"305","washingtondc",1969,"Spring",200.239130434783,"washingtondc","Fall",80.7032967032967,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"306","washingtondc",1969,"Summer",304.163043478261,"washingtondc","Winter",-21.3666666666667,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"307","washingtondc",1969,"Summer",304.163043478261,"washingtondc","Spring",62.3152173913044,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"308","washingtondc",1969,"Summer",304.163043478261,"washingtondc","Summer",187.391304347826,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"309","washingtondc",1969,"Summer",304.163043478261,"washingtondc","Fall",80.7032967032967,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"310","washingtondc",1969,"Fall",205.505494505495,"washingtondc","Winter",-21.3666666666667,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"311","washingtondc",1969,"Fall",205.505494505495,"washingtondc","Spring",62.3152173913044,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"312","washingtondc",1969,"Fall",205.505494505495,"washingtondc","Summer",187.391304347826,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"313","washingtondc",1969,"Fall",205.505494505495,"washingtondc","Fall",80.7032967032967,"washingtondc",38.8853496,-77.0386278,0,"1969-04-09",99
"314","washingtondc",1970,"Winter",57.2888888888889,"washingtondc","Winter",-36.4222222222222,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"315","washingtondc",1970,"Winter",57.2888888888889,"washingtondc","Spring",62.9347826086956,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"316","washingtondc",1970,"Winter",57.2888888888889,"washingtondc","Summer",181.597826086957,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"317","washingtondc",1970,"Winter",57.2888888888889,"washingtondc","Fall",106.483516483516,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"318","washingtondc",1970,"Spring",192.271739130435,"washingtondc","Winter",-36.4222222222222,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"319","washingtondc",1970,"Spring",192.271739130435,"washingtondc","Spring",62.9347826086956,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"320","washingtondc",1970,"Spring",192.271739130435,"washingtondc","Summer",181.597826086957,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"321","washingtondc",1970,"Spring",192.271739130435,"washingtondc","Fall",106.483516483516,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"322","washingtondc",1970,"Summer",304.934782608696,"washingtondc","Winter",-36.4222222222222,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"323","washingtondc",1970,"Summer",304.934782608696,"washingtondc","Spring",62.9347826086956,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"324","washingtondc",1970,"Summer",304.934782608696,"washingtondc","Summer",181.597826086957,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"325","washingtondc",1970,"Summer",304.934782608696,"washingtondc","Fall",106.483516483516,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"326","washingtondc",1970,"Fall",221.846153846154,"washingtondc","Winter",-36.4222222222222,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"327","washingtondc",1970,"Fall",221.846153846154,"washingtondc","Spring",62.9347826086956,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"328","washingtondc",1970,"Fall",221.846153846154,"washingtondc","Summer",181.597826086957,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"329","washingtondc",1970,"Fall",221.846153846154,"washingtondc","Fall",106.483516483516,"washingtondc",38.8853496,-77.0386278,0,"1970-04-16",106
"330","washingtondc",1971,"Winter",76.3888888888889,"washingtondc","Winter",-24.9,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"331","washingtondc",1971,"Winter",76.3888888888889,"washingtondc","Spring",46.6847826086956,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"332","washingtondc",1971,"Winter",76.3888888888889,"washingtondc","Summer",179.684782608696,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"333","washingtondc",1971,"Winter",76.3888888888889,"washingtondc","Fall",106.78021978022,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"334","washingtondc",1971,"Spring",190.45652173913,"washingtondc","Winter",-24.9,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"335","washingtondc",1971,"Spring",190.45652173913,"washingtondc","Spring",46.6847826086956,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"336","washingtondc",1971,"Spring",190.45652173913,"washingtondc","Summer",179.684782608696,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"337","washingtondc",1971,"Spring",190.45652173913,"washingtondc","Fall",106.78021978022,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"338","washingtondc",1971,"Summer",302.423913043478,"washingtondc","Winter",-24.9,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"339","washingtondc",1971,"Summer",302.423913043478,"washingtondc","Spring",46.6847826086956,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"340","washingtondc",1971,"Summer",302.423913043478,"washingtondc","Summer",179.684782608696,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"341","washingtondc",1971,"Summer",302.423913043478,"washingtondc","Fall",106.78021978022,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"342","washingtondc",1971,"Fall",214.153846153846,"washingtondc","Winter",-24.9,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"343","washingtondc",1971,"Fall",214.153846153846,"washingtondc","Spring",46.6847826086956,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"344","washingtondc",1971,"Fall",214.153846153846,"washingtondc","Summer",179.684782608696,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"345","washingtondc",1971,"Fall",214.153846153846,"washingtondc","Fall",106.78021978022,"washingtondc",38.8853496,-77.0386278,0,"1971-04-08",98
"346","washingtondc",1972,"Winter",98.021978021978,"washingtondc","Winter",-7.62637362637363,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"347","washingtondc",1972,"Winter",98.021978021978,"washingtondc","Spring",59.1086956521739,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"348","washingtondc",1972,"Winter",98.021978021978,"washingtondc","Summer",174.554347826087,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"349","washingtondc",1972,"Winter",98.021978021978,"washingtondc","Fall",80.8901098901099,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"350","washingtondc",1972,"Spring",188.554347826087,"washingtondc","Winter",-7.62637362637363,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"351","washingtondc",1972,"Spring",188.554347826087,"washingtondc","Spring",59.1086956521739,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"352","washingtondc",1972,"Spring",188.554347826087,"washingtondc","Summer",174.554347826087,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"353","washingtondc",1972,"Spring",188.554347826087,"washingtondc","Fall",80.8901098901099,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"354","washingtondc",1972,"Summer",290.554347826087,"washingtondc","Winter",-7.62637362637363,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"355","washingtondc",1972,"Summer",290.554347826087,"washingtondc","Spring",59.1086956521739,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"356","washingtondc",1972,"Summer",290.554347826087,"washingtondc","Summer",174.554347826087,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"357","washingtondc",1972,"Summer",290.554347826087,"washingtondc","Fall",80.8901098901099,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"358","washingtondc",1972,"Fall",198.153846153846,"washingtondc","Winter",-7.62637362637363,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"359","washingtondc",1972,"Fall",198.153846153846,"washingtondc","Spring",59.1086956521739,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"360","washingtondc",1972,"Fall",198.153846153846,"washingtondc","Summer",174.554347826087,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"361","washingtondc",1972,"Fall",198.153846153846,"washingtondc","Fall",80.8901098901099,"washingtondc",38.8853496,-77.0386278,0,"1972-04-11",102
"362","washingtondc",1973,"Winter",91.4333333333333,"washingtondc","Winter",-15.7333333333333,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"363","washingtondc",1973,"Winter",91.4333333333333,"washingtondc","Spring",69.4712643678161,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"364","washingtondc",1973,"Winter",91.4333333333333,"washingtondc","Summer",196.423913043478,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"365","washingtondc",1973,"Winter",91.4333333333333,"washingtondc","Fall",96.5824175824176,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"366","washingtondc",1973,"Spring",184.326086956522,"washingtondc","Winter",-15.7333333333333,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"367","washingtondc",1973,"Spring",184.326086956522,"washingtondc","Spring",69.4712643678161,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"368","washingtondc",1973,"Spring",184.326086956522,"washingtondc","Summer",196.423913043478,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"369","washingtondc",1973,"Spring",184.326086956522,"washingtondc","Fall",96.5824175824176,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"370","washingtondc",1973,"Summer",303.260869565217,"washingtondc","Winter",-15.7333333333333,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"371","washingtondc",1973,"Summer",303.260869565217,"washingtondc","Spring",69.4712643678161,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
"372","washingtondc",1973,"Summer",303.260869565217,"washingtondc","Summer",196.423913043478,"washingtondc",38.8853496,-77.0386278,0,"1973-04-11",101
